country_code,country_name,year,gdp_usd,gdp_growth_pct,debt_to_gdp_pct,inflation_pct,unemployment_pct,current_account_gdp,gdp_per_capita_usd,debt_sustainability_signal,misery_index,current_account_deficit
BR,Brazil,2012,2465228293706.86,1.92117598509462,59.8494900003683,5.40349914036997,7.251,-3.75941536826245,12521.7238454434,57.93,12.65,1
BR,Brazil,2013,2472819362043.74,3.0048226702888,57.2284093842608,6.204310666401,7.071,-3.57422104702554,12458.8903396625,54.22,13.28,1
BR,Brazil,2014,2456043766032.38,0.503955740273241,58.4572711057739,6.32904015516138,6.755,-4.49883030905232,12274.9941630213,57.95,13.08,1
BR,Brazil,2015,1802211999456.42,-3.54576339347278,67.5375540307946,9.02990102416136,8.538,-3.5183920728161,8936.1955889444,71.08,17.57,1
BR,Brazil,2016,1795693265999.04,-3.2759169063211,73.4188038019563,8.73914352329393,11.58,-1.70011360207642,8836.28546025694,76.69,20.32,1
BR,Brazil,2017,2063514688805.78,1.32286905390815,83.6692026491606,3.44637335032669,12.792,-1.22429942889483,10080.5078722821,82.35,16.24,1
BR,Brazil,2018,1916933708352.71,1.78366676137003,86.6078841212333,3.66485028376728,12.329,-2.80752036371843,9300.66072904004,84.82,15.99,1
BR,Brazil,2019,1873288158838.63,1.22077782271943,92.5652531951269,3.73297621216893,11.936,-3.41429111497121,9029.83304401079,91.34,15.67,1
BR,Brazil,2020,1476107292151.95,-3.27675879612903,98.7098819471851,3.21176803803376,13.697,-1.64103535066212,7074.19407495707,101.99,16.91,1
BR,Brazil,2021,1670647464062.96,4.7626043797061,85.011503676948,8.30165975585673,13.158,-2.35822088025659,7972.53696080695,80.25,21.46,1
BR,Brazil,2022,1951923832083.87,3.01669435408112,79.1023218880378,9.28010608956872,9.231,-2.14967710619443,9281.33282136864,76.09,18.51,1
BR,Brazil,2023,2191131869706.02,3.24165532813583,83.0317498523499,4.59356282283203,7.947,-1.23558182662996,10377.5897719195,79.79,12.54,1
BR,Brazil,2024,2185821648943.86,3.41931516597739,81.8554431189056,4.36746407652336,6.801,-3.02715961462093,10310.5488778166,78.44,11.17,1
BR,,2025,,,,,5.97,,,,,0
CN,China,2000,1223754919971.05,8.58643201808462,,0.347811226864586,3.26,1.67667411710879,969.199513696287,,3.61,0
CN,China,2001,1355036590251.52,8.31263887091522,,0.719125609120113,3.8,1.28417196444636,1065.40597574519,,4.52,0
CN,China,2002,1489821682050.54,9.24339326638321,,-0.731970902350243,4.24,2.37759984341841,1163.55957673426,,3.51,0
CN,China,2003,1683903309843.85,10.1181928640117,,1.12760348729637,4.58,2.55665409110255,1306.97245408557,,5.71,0
CN,China,2004,1984196551300.44,10.1314073631003,,3.82463743108159,4.49,3.47450259619584,1530.92726215723,,8.31,0
CN,China,2005,2317551298052.05,11.458238455067,,1.7764140766757,4.52,5.71199843031159,1777.64496828464,,6.3,0
CN,China,2006,2791498472804.33,12.6746751655235,,1.64943099455859,4.43,8.30532573537482,2129.25696999613,,6.08,0
CN,China,2007,3604055822571.63,14.1499854947127,,4.81676767378834,4.35,9.79958953536146,2734.72709877693,,9.17,0
CN,China,2008,4667346414521.95,9.67024588602851,,5.92525137041091,4.59,9.0108699631763,3523.44302065213,,10.52,0
CN,China,2009,5189577094997.58,9.40269972778044,,-0.728165250932898,4.72,4.68740638141982,3898.24459158811,,3.99,0
CN,China,2010,6192564874453.29,10.5962719761682,,3.17532475269199,4.53,3.84025673415249,4629.24551710077,,7.71,0
CN,China,2011,7671757207851.29,9.4613358870736,,5.55389892257493,4.55,1.77399724587567,5703.76027973346,,10.1,0
CN,China,2012,8673664713189.24,7.85617427055587,,2.6195243264554,4.58,2.48328422404793,6405.0574241349,,7.2,0
CN,China,2013,9743124247267.24,7.77872409446717,,2.62105001748114,4.6,1.52111320885029,7147.03518622344,,7.22,0
CN,China,2014,10674533168257.4,7.46190028229434,,1.9216416278852,4.63,2.21130586371267,7781.06597484974,,6.55,0
CN,China,2015,11280814787468.9,6.97878002657477,,1.43702380935654,4.65,2.59752794949746,8175.33285077393,,6.09,0
CN,China,2016,11456024084962.0,6.77555562837017,,2.00000182191943,4.56,1.67018709565351,8254.86859320357,,6.56,0
CN,China,2017,12537559062282.9,6.8912663621211,,1.59313600071435,4.47,1.50488723669315,8979.67652709856,,6.06,0
CN,China,2018,14147765772963.8,6.75671800166833,,2.07479039965576,4.31,0.170563391928727,10085.6638148819,,6.38,0
CN,China,2019,14560167101283.4,6.06850235053705,,2.89923416358226,4.56,0.706790487310518,10342.9009524335,,7.46,0
CN,China,2020,14996414166715.1,2.34018843078414,,2.41942189457782,5.0,1.65930095801393,10627.4637989619,,7.42,0
CN,China,2021,18201698719564.0,8.57008513166322,,0.981015135544881,4.55,1.93875176197337,12887.4357242941,,5.53,0
CN,China,2022,18316765021690.2,3.1341888719577,,1.9735755573905,4.98,2.42059259149418,12970.6056414327,,6.95,0
CN,China,2023,18270356654533.2,5.41484330099675,,0.23483682889305,4.67,1.4415829879426,12951.1782397043,,4.9,0
CN,China,2024,18743803170827.2,4.9773565917572,,0.218128938439177,4.59,2.2616499482671,13303.1481543868,,4.81,0
CN,,2025,,,,,4.615,,,,,0
DE,Germany,2000,1966980701145.1,2.8765231247659,,1.44026838719741,7.917,-1.5131310276989,23925.8559901991,,9.36,1
DE,Germany,2001,1966381496641.73,1.63614170690956,,1.98385731334471,7.773,-0.17042466008937,23878.3641471651,,9.76,1
DE,Germany,2002,2102350798305.89,-0.228255715793637,,1.42080615551526,8.482,1.98424702046954,25486.5942008748,,9.9,0
DE,Germany,2003,2534715518349.01,-0.529801394291297,,1.03422218628562,9.779,1.53250948753762,30711.1022511331,,10.81,0
DE,Germany,2004,2852317768061.78,1.16208684507278,,1.66573696655991,10.727,4.53374240243277,34566.7359143735,,12.39,0
DE,Germany,2005,2893393187361.87,0.885485292551564,,1.54691114751328,11.193,4.64324145764122,35084.4363546269,,12.74,0
DE,Germany,2006,3046308753670.58,3.86668241523209,,1.57742642840563,10.277,5.83661726884204,36980.3349948954,,11.85,0
DE,Germany,2007,3484056680854.91,2.8891174138025,,2.2983440070095,8.732,6.70574096490579,42350.9217211489,,11.03,0
